pcode,day,LOC_DST_ep_0,LOC_DST_ep_1,LOC_DST_ep_2,LOC_DST_ep_3,LOC_DST_ep_4,LOC_CNT_ep_0,LOC_CNT_ep_1,LOC_CNT_ep_2,LOC_CNT_ep_3,LOC_CNT_ep_4,SCR_DUR_ep_0,SCR_DUR_ep_1,SCR_DUR_ep_2,SCR_DUR_ep_3,SCR_DUR_ep_4,ACT_WALKING_ep_0,ACT_WALKING_ep_1,ACT_WALKING_ep_2,ACT_WALKING_ep_3,ACT_WALKING_ep_4,ACT_RUNNING_ep_0,ACT_RUNNING_ep_1,ACT_RUNNING_ep_2,ACT_RUNNING_ep_3,ACT_RUNNING_ep_4,ACT_STILL_ep_0,ACT_STILL_ep_1,ACT_STILL_ep_2,ACT_STILL_ep_3,ACT_STILL_ep_4,ACT_FOOT_ep_0,ACT_FOOT_ep_1,ACT_FOOT_ep_2,ACT_FOOT_ep_3,ACT_FOOT_ep_4,ACT_UNKNOWN_ep_0,ACT_UNKNOWN_ep_1,ACT_UNKNOWN_ep_2,ACT_UNKNOWN_ep_3,ACT_UNKNOWN_ep_4,CON_DUR_ep_0,CON_DUR_ep_1,CON_DUR_ep_2,CON_DUR_ep_3,CON_DUR_ep_4,CON_CNT_ep_0,CON_CNT_ep_1,CON_CNT_ep_2,CON_CNT_ep_3,CON_CNT_ep_4,SLP_DUR,SLP_START,SLP_END,stress_binary_personal
P000,2013-05-15 00:00:00-04:00,29977.635,0.15570989,14659.2705,10039.215,5278.9937,5.0,1.0,4.0,3.0,2.0,51939.668,14400.0,14623.667,9516.333,13399.667,5836.6665,0.0,2597.6667,1767.6666,1471.3334,744.6667,0.0,321.66666,346.0,77.0,77180.0,21595.0,17722.0,18501.0,19362.0,6581.3335,0.0,2919.3333,2113.6667,1548.3334,2602.6667,0.0,952.6667,979.0,671.0,26197.334,0.0,8749.333,12096.333,5351.6665,36.0,0.0,12.333333,14.0,9.666667,0.0,0.0,0.0,0
P000,2013-05-16 00:00:00-04:00,199273.84,0.2020329,96228.18,93351.414,9694.047,3.6666667,1.0,3.3333333,2.3333333,2.0,49033.332,7200.0,14788.667,12956.333,14088.333,3788.0,0.0,1533.3334,1027.6666,1227.0,393.0,0.0,18.333334,210.66667,164.0,68809.336,21574.0,14539.0,13793.667,18902.666,4181.0,0.0,1551.6666,1238.3334,1391.0,9269.333,0.0,4290.6665,3929.3333,1049.3334,28301.0,0.0,10215.333,10984.333,7101.3335,34.0,0.0,9.333333,14.666667,10.0,0.0,0.0,0.0,1
P000,2013-05-17 00:00:00-04:00,187470.72,0.2020329,90372.5,84793.625,12304.394,4.6666665,1.0,4.0,2.6666667,2.6666667,56667.332,7200.0,16905.0,17647.0,14915.333,5436.0,0.0,1683.6666,1888.0,1864.3334,194.0,0.0,14.666667,10.0,169.33333,64210.668,21317.0,14369.667,11029.0,17495.0,5630.0,0.0,1698.3334,1898.0,2033.6666,9259.667,0.0,4043.6667,3762.0,1454.0,34061.0,0.0,13821.333,12905.333,7334.3335,29.333334,0.0,9.0,12.666667,7.6666665,0.0,0.0,0.0,1
P000,2013-05-24 00:00:00-04:00,843910.25,2.8032668,80156.56,752569.0,11181.891,3.0,1.0,2.0,1.0,2.0,73210.0,21600.0,21308.0,16463.0,13839.0,3099.0,0.0,508.0,893.0,1698.0,15.0,0.0,10.0,3.0,2.0,66352.0,21416.0,18778.0,8143.0,18015.0,3114.0,0.0,518.0,896.0,1700.0,8281.0,0.0,2093.0,5280.0,908.0,20796.0,0.0,5483.0,4860.0,10453.0,50.0,0.0,12.0,14.0,24.0,0.0,0.0,0.0,0
P000,2013-05-26 00:00:00-04:00,421990.75,1.4016334,40078.305,376284.5,5626.5356,2.0,1.0,1.5,1.0,1.5,61257.5,21600.0,19948.5,8307.0,11402.0,1863.0,0.0,254.0,446.5,1162.5,7.5,0.0,5.0,1.5,1.0,74240.5,21062.5,19721.5,14351.0,19105.5,1870.5,0.0,259.0,448.0,1163.5,4256.5,0.0,1046.5,2640.0,570.0,16000.0,0.0,3104.0,4124.5,8771.5,44.5,0.0,7.5,15.0,22.0,0.0,0.0,0.0,0
P000,2013-05-27 00:00:00-04:00,8055.5986,152.1246,3731.7307,313.97766,3857.7659,3.0,1.5,2.5,1.5,2.0,43180.0,10800.0,17445.5,9067.5,5867.0,2719.0,0.0,895.0,610.0,1214.0,65.5,0.0,20.5,19.5,25.5,81139.0,21152.5,19942.5,20113.0,19931.0,2784.5,0.0,915.5,629.5,1239.5,761.0,0.0,272.5,335.5,153.0,22267.0,0.0,8131.0,7969.5,6166.5,39.0,0.0,10.0,12.5,16.5,7.8555555,26.953333,91.77333,0
P000,2013-05-28 00:00:00-04:00,12098.417,101.416405,5697.7607,900.8815,5398.3584,5.0,1.3333334,3.6666667,2.3333333,2.6666667,43714.668,7200.0,15016.0,10387.333,11111.333,3841.3333,0.0,1530.6666,1141.6666,1169.0,507.33334,0.0,26.333334,312.66666,168.33333,80117.0,21300.666,19451.0,19499.666,19865.666,4348.6665,0.0,1557.0,1454.3334,1337.3334,785.6667,0.0,277.66666,296.66666,211.33333,26002.666,0.0,8952.333,9573.333,7477.0,36.666668,0.0,8.0,11.333333,17.333334,7.8555555,26.953333,91.77333,0
P000,2013-05-29 00:00:00-04:00,19978.143,101.424286,8181.1914,1354.247,10341.28,6.3333335,1.3333334,4.6666665,2.6666667,3.3333333,54748.0,7200.0,16019.667,17537.0,13991.333,6193.3335,0.0,1897.3334,2647.0,1649.0,767.3333,0.0,101.666664,336.0,329.66666,68981.0,19196.0,16313.333,16837.334,16634.334,6960.6665,0.0,1999.0,2983.0,1978.6666,1411.3334,0.0,498.0,391.66666,521.6667,32565.334,84.0,11490.0,12964.0,8027.3335,33.333332,0.33333334,10.0,9.333333,13.666667,7.8555555,26.953333,91.77333,0
P000,2013-05-31 00:00:00-04:00,171252.98,20.760515,16454.51,51922.492,102855.21,4.0,1.0,3.5,2.5,2.0,52806.5,10800.0,14740.5,17302.0,9964.0,6295.5,0.0,1039.5,3631.0,1625.0,3890.5,0.0,2331.5,1088.0,471.0,51399.0,17582.0,12470.5,11932.0,9414.5,10186.0,0.0,3371.0,4719.0,2096.0,4438.0,0.0,1144.5,2419.5,874.0,31475.0,126.0,8405.5,13536.0,9407.5,32.0,0.5,10.5,14.5,6.5,0.0,0.0,0.0,0
P001,2013-03-28 00:00:00-04:00,3160.7546,282.71893,1186.6646,682.1532,1009.2181,4.0,1.0,2.5,2.0,2.5,48134.5,10800.0,14852.5,10964.0,11518.0,4661.5,0.0,245.5,2747.5,1668.5,1743.5,0.0,650.0,588.0,505.5,75717.0,20901.5,19850.5,16850.0,18115.0,6405.0,0.0,895.5,3335.5,2174.0,1866.0,1.5,24.5,937.5,902.5,21899.5,882.5,4780.0,5688.5,10548.5,31.5,3.0,3.5,13.0,12.0,5.8508334,37.246666,99.28889,1
P001,2013-03-29 00:00:00-04:00,3923.5435,269.92783,1546.2163,1397.7665,709.6329,4.6666665,1.0,3.0,2.6666667,2.0,39302.0,7727.3335,14058.0,8976.0,8540.667,4802.6665,0.0,245.0,2968.0,1589.6666,2382.0,0.0,843.6667,958.3333,580.0,76044.664,21133.666,19935.334,16579.334,18396.334,7184.6665,0.0,1088.6666,3926.3333,2169.6667,1556.0,1.0,21.333334,774.3333,759.3333,26372.0,995.3333,6753.6665,7523.3335,11099.667,33.666668,3.0,4.3333335,14.333333,12.0,5.8508334,37.246666,99.28889,1
P001,2013-03-30 00:00:00-04:00,3740.1064,290.91708,997.4737,2133.4348,318.28088,3.6666667,1.0,2.0,3.0,1.3333334,29234.0,7740.0,11367.0,5289.6665,4837.3335,5222.6665,224.0,173.33333,3186.3333,1639.0,1926.6666,0.0,490.33334,1050.0,386.33334,76894.336,21100.334,20605.334,16427.666,18761.0,7149.3335,224.0,663.6667,4236.3335,2025.3334,1684.3334,0.0,7.0,871.3333,806.0,28359.334,1305.3334,4102.0,12521.667,10430.333,35.666668,4.0,2.3333333,17.0,12.333333,7.7880554,46.58889,124.12889,0
P001,2013-03-31 00:00:00-04:00,3182.6292,273.8649,1001.00885,1758.62,149.13536,3.0,1.0,2.0,2.3333333,1.0,12306.333,938.0,6279.6665,2331.3333,2757.3333,3815.3333,224.0,173.33333,2430.3333,987.6667,1458.0,0.0,490.33334,658.0,309.66666,80049.0,21370.666,20923.666,17726.334,20028.334,5273.3335,224.0,663.6667,3088.3333,1297.3334,1032.6666,0.0,7.0,775.0,250.66667,28954.0,1531.0,4102.0,13533.0,9788.0,36.333332,5.3333335,2.3333333,14.0,14.666667,7.8956943,40.621113,119.022224,0
P001,2013-04-01 00:00:00-04:00,2084.0972,251.38498,389.1531,1293.7246,149.83437,2.0,1.0,1.3333334,2.0,1.0,9452.0,421.33334,2791.3333,1005.0,5234.3335,5204.0,386.0,92.0,3700.3333,1025.6666,1161.3334,0.0,161.66667,784.3333,215.33333,78757.664,21177.0,21284.0,16320.333,19976.334,6365.3335,386.0,253.66667,4484.6665,1241.0,932.0,1.6666666,4.0,701.6667,224.66667,27232.0,4354.0,1513.3334,11862.667,9502.0,37.333332,7.0,0.6666667,13.0,16.666666,7.8956943,40.621113,119.022224,0
P001,2013-04-02 00:00:00-04:00,2054.36,199.32382,249.25264,916.3415,689.4422,3.0,1.0,1.3333334,2.3333333,1.6666666,22693.334,7608.6665,9980.667,1631.6666,3472.3333,5411.6665,162.0,0.0,3866.3333,1383.3334,1482.0,0.0,81.666664,1016.0,384.33334,78046.0,21162.334,21277.666,16240.333,19365.666,6893.6665,162.0,81.666664,4882.3335,1767.6666,695.3333,1.6666666,2.0,384.0,307.66666,22111.0,4625.0,978.3333,7842.6665,8665.0,40.666668,7.3333335,0.33333334,13.666667,19.333334,8.003333,34.65333,113.91556,0
P001,2013-04-03 00:00:00-04:00,3456.5027,355.45364,991.42303,1447.7876,661.83826,5.0,1.3333334,2.6666667,3.3333333,1.6666666,22140.0,7783.6665,8786.333,1652.0,3918.0,5304.6665,322.33334,158.33333,3620.6667,1203.3334,2418.3333,0.0,561.6667,1474.6666,382.0,77277.0,20990.666,20638.334,16168.667,19479.334,7723.0,322.33334,720.0,5095.3335,1585.3334,655.0,10.666667,3.6666667,246.33333,394.33334,29944.0,4022.6667,6870.3335,7059.6665,11991.333,32.333332,5.0,2.0,11.0,14.333333,5.452778,52.213333,111.07111,0
P001,2013-04-04 00:00:00-04:00,4068.8965,477.77374,1161.0801,1483.8525,946.1901,6.0,1.6666666,3.0,3.6666667,2.0,32399.666,14039.667,15318.333,2387.0,654.6667,4485.0,163.0,300.0,2979.0,1043.0,2080.0,0.0,577.3333,1034.3334,468.33334,78491.664,21100.0,20535.0,17166.0,19690.666,6565.0,163.0,877.3333,4013.3333,1511.3334,898.0,90.0,1.6666666,413.66666,392.66666,32408.334,2855.0,6117.0,10356.667,13079.667,32.0,5.6666665,2.6666667,12.0,11.666667,5.452778,52.213333,111.07111,1
P001,2013-04-05 00:00:00-04:00,4193.2397,464.63327,1237.503,1568.4414,922.66205,5.6666665,1.6666666,3.3333333,4.0,1.6666666,17779.334,6850.3335,8133.6665,1810.0,985.3333,5449.6665,232.66667,449.66666,3637.0,1130.3334,1935.6666,0.0,587.6667,1093.3334,254.66667,77551.0,21268.666,20556.0,16043.333,19683.0,7385.3335,232.66667,1037.3334,4730.3335,1385.0,1410.0,91.666664,1.6666666,811.0,505.66666,41472.0,3012.6667,7599.6665,12549.667,18310.0,35.666668,6.6666665,4.0,14.333333,10.666667,6.6443057,46.34111,114.73111,1
P001,2013-04-06 00:00:00-04:00,3215.9548,290.55743,463.40448,1193.5796,1268.4133,4.6666665,1.3333334,2.0,3.6666667,2.3333333,30225.666,11495.667,14415.333,3861.6667,453.0,5992.0,338.0,291.33334,3375.6667,1987.0,1370.6666,70.0,107.666664,792.6667,400.33334,77244.0,21070.0,21178.334,16732.0,18263.666,7362.6665,408.0,399.0,4168.3335,2387.3333,1639.3334,93.0,0.0,662.6667,883.6667,36315.668,4502.6665,1707.6666,12620.667,17484.666,40.666668,8.333333,2.3333333,16.0,14.0,7.8358335,40.468887,118.39111,1
P001,2013-04-07 00:00:00-04:00,2629.0852,178.54755,286.14697,1180.7062,983.6845,3.6666667,1.0,1.3333334,3.3333333,2.0,30756.666,10623.0,14415.333,5330.3335,388.0,4718.6665,335.33334,149.66667,1965.6666,2268.0,1429.3334,70.0,10.333333,1177.6666,171.33333,78425.336,21113.0,21385.334,17891.666,18035.334,6148.0,405.33334,160.0,3143.3333,2439.3333,1509.3334,12.0,0.0,491.0,1006.3333,34336.668,3550.0,1482.6666,12188.667,17115.334,37.0,6.6666665,1.3333334,14.0,15.0,7.8358335,40.468887,118.39111,0
P001,2013-04-08 00:00:00-04:00,2706.0576,183.9103,316.16595,1258.4825,947.4989,4.3333335,1.0,1.6666666,3.3333333,2.6666667,36373.332,12178.333,14861.667,6155.0,3178.3333,5075.0,722.3333,85.666664,1659.3334,2607.6667,1701.0,75.333336,2.6666667,1168.0,455.0,77789.336,20512.666,21370.0,18447.334,17459.334,6776.0,797.6667,88.333336,2827.3333,3062.6667,1177.6666,154.0,0.0,159.33333,864.3333,33760.668,5406.0,1332.0,13245.0,13777.667,40.0,9.0,1.0,14.333333,15.666667,5.5,61.351112,120.58667,0
P001,2013-04-09 00:00:00-04:00,2497.1897,159.81345,332.54355,1284.5792,720.2536,4.0,1.0,1.6666666,3.0,2.3333333,38105.0,14160.0,14861.667,5778.0,3305.3333,4137.6665,456.66666,85.666664,1752.0,1843.3334,1650.3334,5.3333335,2.6666667,1246.0,396.33334,78738.664,20755.334,21265.0,18148.0,18570.334,5788.0,462.0,88.333336,2998.0,2239.6667,784.0,148.66667,0.0,174.66667,460.66666,32260.0,4598.0,1332.0,13526.667,12803.333,38.666668,7.0,1.0,15.0,15.666667,5.5,61.351112,120.58667,0
P001,2013-04-10 00:00:00-04:00,3158.4998,158.2318,982.72284,1305.0516,712.49347,5.0,1.0,2.6666667,3.3333333,2.3333333,26252.666,8827.333,9675.667,3856.6667,3893.0,3591.6667,456.66666,256.66666,1491.0,1387.3334,1786.6666,5.3333335,369.33334,766.6667,645.3333,78811.0,20632.666,20532.334,18818.334,18827.666,5378.3335,462.0,626.0,2257.6667,2032.6666,625.0,148.66667,76.333336,117.333336,282.66666,36633.668,5239.6665,4467.6665,12632.333,14294.0,41.666668,7.0,3.3333333,14.0,17.333334,4.5954165,58.344444,110.34333,0
P001,2013-04-11 00:00:00-04:00,3176.9233,158.71295,1255.5574,1511.938,250.7152,4.3333335,1.0,2.6666667,2.6666667,1.6666666,21461.334,7262.6665,10034.667,2618.3333,1545.6666,2090.3333,0.0,423.66666,1237.0,429.66666,1428.0,0.0,447.66666,638.3333,342.0,80550.336,21115.334,20181.666,19113.666,20139.666,3518.3333,0.0,871.3333,1875.3334,771.6667,348.0,5.0,80.666664,116.333336,146.0,32597.0,2759.0,4224.6665,10180.0,15433.333,35.0,3.6666667,3.6666667,10.333333,17.333334,3.6908333,55.337776,100.1,0
P001,2013-04-12 00:00:00-04:00,4012.219,194.1841,1949.0435,1746.8655,122.126,5.0,1.0,3.6666667,3.0,1.3333334,10597.333,1746.0,3098.6667,1223.3334,4529.3335,3785.0,1.6666666,432.33334,2789.6667,561.3333,2009.3334,0.0,893.3333,781.0,335.0,77437.0,21051.0,19566.666,17132.334,19687.0,5794.3335,1.6666666,1325.6666,3570.6667,896.3333,868.0,0.0,160.66667,317.66666,389.66666,39944.668,4709.0,8255.333,10501.667,16478.666,37.333332,5.6666665,5.3333335,11.333333,15.0,3.6908333,55.337776,100.1,0
P001,2013-04-13 00:00:00-04:00,3365.5413,168.23851,1196.3973,1543.5576,457.34772,4.0,1.0,2.6666667,2.3333333,2.0,22880.666,8884.667,8259.0,617.3333,5119.6665,4616.0,1.6666666,261.33334,3161.3333,1191.6666,1548.6666,0.0,526.6667,852.3333,169.66667,76434.664,20969.666,20075.334,16509.334,18880.334,6164.6665,1.6666666,788.0,4013.6667,1361.3334,1098.3334,0.0,84.333336,391.33334,622.6667,34593.0,3592.3333,5119.6665,12019.333,13861.667,34.0,5.3333335,3.0,13.0,12.666667,0.0,0.0,0.0,1
P001,2013-04-14 00:00:00-04:00,2298.5571,191.57918,833.83704,823.33154,449.80927,3.0,1.0,2.0,2.0,1.6666666,44311.0,16083.333,12764.0,3929.6667,11534.0,4040.3333,1.6666666,8.666667,2284.6667,1745.3334,1559.0,0.0,445.66666,935.3333,178.0,76643.336,20862.0,20305.0,17277.0,18199.334,5599.3335,1.6666666,454.33334,3220.0,1923.3334,1014.6667,0.0,80.0,306.66666,628.0,34294.668,5918.0,4030.6667,12897.333,11448.667,34.0,6.6666665,1.6666666,13.333333,12.333333,0.0,0.0,0.0,0
P001,2013-04-15 00:00:00-04:00,1649.9683,169.72435,201.19385,796.4726,482.57745,2.6666667,1.0,1.3333334,2.3333333,1.6666666,48268.668,17915.0,12511.333,3517.0,14325.333,3145.3333,0.0,69.333336,1711.0,1365.0,1136.0,0.0,4.3333335,1033.6666,98.0,78208.336,20737.666,20659.0,17778.334,19033.334,4281.3335,0.0,73.666664,2744.6667,1463.0,499.33334,0.0,0.0,177.0,322.33334,28336.666,4248.0,1893.0,13063.333,9132.333,37.666668,5.6666665,1.0,14.666667,16.333334,6.2119446,55.433334,120.36444,0
P001,2013-04-16 00:00:00-04:00,1578.2977,159.10925,234.27824,900.9743,283.93594,2.6666667,1.0,1.3333334,2.3333333,1.3333334,50635.332,17915.0,10327.667,3510.6667,18882.0,2546.3333,0.0,69.333336,1715.3334,761.6667,1228.3334,0.0,4.3333335,1127.0,97.0,79984.336,20966.334,20888.666,17970.666,20158.666,3774.6667,0.0,73.666664,2842.3333,858.6667,153.0,0.0,0.0,115.333336,37.666668,28071.0,5419.3335,1916.6666,10176.0,10559.0,43.0,6.0,1.3333334,16.333334,19.333334,6.2119446,55.433334,120.36444,0
P001,2013-04-17 00:00:00-04:00,2391.6687,130.07083,612.29736,1348.7141,300.5864,4.0,1.0,2.3333333,3.0,1.6666666,31096.666,10727.667,6594.6665,2070.0,11704.333,2944.3333,0.0,93.333336,2476.3333,374.66666,2098.3333,0.0,462.0,1396.0,240.33333,79282.336,21210.0,20622.0,16984.0,20466.334,5042.6665,0.0,555.3333,3872.3333,615.0,475.66666,0.0,10.333333,279.33334,186.0,34300.332,5450.0,4007.6667,10925.667,13917.0,47.333332,6.6666665,2.6666667,19.333334,18.666666,5.4659724,56.216667,115.18,0
P001,2013-04-18 00:00:00-04:00,2823.6238,124.04487,705.04724,1557.7611,436.77045,4.0,1.0,2.0,2.6666667,2.0,25461.666,7222.6665,6837.0,3224.6667,8177.3335,4677.0,85.666664,76.0,3443.3333,1072.0,2690.6667,1.0,549.6667,1590.6666,549.3333,77368.0,21272.0,20738.334,15915.333,19442.334,7367.6665,86.666664,625.6667,5034.0,1621.3334,632.6667,63.333332,10.333333,354.33334,204.66667,34415.0,5611.0,2175.3333,9963.0,16665.666,44.333332,6.6666665,2.0,21.0,14.666667,5.905972,51.225555,113.708885,1
P001,2013-04-19 00:00:00-04:00,4240.74,124.03429,1049.7745,1878.5784,1188.3531,5.0,1.0,2.6666667,3.3333333,2.6666667,21126.334,7222.6665,6743.6665,3224.6667,3935.3333,6266.0,85.666664,180.0,4558.6665,1441.6666,3279.6667,1.0,678.3333,1764.0,836.3333,74458.664,21119.0,20355.0,14352.0,18632.666,9545.667,86.666664,858.3333,6322.6665,2278.0,751.0,63.333332,13.0,476.33334,198.33333,37365.668,4303.3335,4862.0,13864.0,14336.333,45.333332,7.3333335,2.6666667,21.666666,13.666667,5.905972,51.225555,113.708885,0
P001,2013-04-20 00:00:00-04:00,3950.7117,292.94757,936.26764,1578.8809,1142.6157,4.6666665,1.3333334,2.3333333,3.0,2.3333333,37467.332,14410.0,11810.667,7313.0,3933.6667,5868.0,163.66667,406.0,3950.3333,1348.0,2275.0,1.0,412.33334,1177.0,684.6667,72605.664,20877.0,20254.0,12399.0,19075.666,8143.0,164.66667,818.3333,5127.3335,2032.6666,516.3333,67.666664,5.3333335,394.33334,49.0,29186.0,1998.3334,4311.0,11046.0,11830.667,39.333332,5.3333335,4.6666665,18.0,11.333333,7.091944,45.45111,117.422226,1
P001,2013-04-21 00:00:00-04:00,3604.7659,310.5675,977.80676,1255.7532,1060.6384,4.3333335,1.3333334,3.0,3.0,2.3333333,33640.0,14410.333,11568.0,6001.3335,1660.3334,5149.0,78.0,1230.0,3103.6667,737.3333,1601.6666,0.0,420.0,734.6667,447.0,74238.336,21055.666,19436.666,13804.333,19941.666,6750.6665,78.0,1650.0,3838.3333,1184.3334,439.66666,4.3333335,20.0,324.0,91.333336,27014.666,1705.3334,5587.3335,10949.667,8772.333,47.666668,5.0,10.666667,19.0,13.0,0.0,0.0,0.0,0
P001,2013-04-22 00:00:00-04:00,2473.649,329.85092,1034.6222,925.88324,183.29265,4.3333335,1.3333334,3.3333333,3.3333333,1.3333334,22947.334,7221.0,7158.0,5991.0,2577.3333,4210.0,78.0,1340.0,2629.0,163.0,1269.0,0.0,554.0,643.6667,71.333336,75533.336,21105.0,19193.666,14388.0,20846.666,5479.0,78.0,1894.0,3272.6667,234.33333,515.0,4.3333335,37.666668,311.33334,161.66667,27602.0,2645.6667,6225.0,7020.3335,11711.0,51.0,4.6666665,11.0,20.666666,14.666667,0.0,0.0,0.0,0
P001,2013-04-23 00:00:00-04:00,2616.2366,193.59967,739.5054,1103.3773,579.75415,4.3333335,1.3333334,2.6666667,3.3333333,2.3333333,10578.333,2137.6667,519.6667,807.6667,7113.3335,4935.6665,0.0,1090.0,3215.3333,630.3333,1686.6666,0.0,362.33334,1147.0,177.33333,76105.336,21198.0,19620.666,16407.334,18879.334,6622.3335,0.0,1452.3334,4362.3335,807.6667,446.33334,2.0,35.0,235.66667,173.66667,26090.334,3953.3333,4685.0,7343.0,10109.0,46.0,5.0,7.6666665,18.333334,15.0,0.0,0.0,0.0,0
P001,2013-04-24 00:00:00-04:00,2537.3225,184.43196,539.6887,1208.149,605.0526,4.6666665,1.3333334,2.0,3.6666667,2.3333333,14654.0,4979.6665,546.3333,1757.6666,7370.3335,3051.6667,0.0,214.0,2172.3333,665.3333,1805.3334,0.0,262.66666,1067.3334,475.33334,75388.0,18474.334,20704.666,17586.334,18622.666,4857.0,0.0,476.66666,3239.6667,1140.6666,507.33334,2.0,20.333334,288.0,197.0,26408.0,3069.3333,3348.0,8585.667,11405.0,36.0,4.3333335,1.3333334,15.0,15.333333,7.687222,51.015556,127.748886,0
P001,2013-04-25 00:00:00-04:00,2452.8125,176.19527,93.66368,1425.8654,757.08813,3.6666667,1.3333334,1.0,2.6666667,2.6666667,15712.0,5877.0,59.0,3598.0,6178.0,3527.0,8.0,0.0,2767.0,752.0,1775.3334,0.0,0.0,1053.3334,722.0,75423.0,18485.0,21338.666,17098.334,18501.0,5302.3335,8.0,0.0,3820.3333,1474.0,547.0,82.0,0.0,351.66666,113.333336,27984.334,5274.6665,1377.3334,9572.667,11759.667,41.333332,9.0,8.333333,12.0,12.0,7.845139,51.765556,129.76222,0
P001,2013-04-26 00:00:00-04:00,9445.338,125.53844,494.08655,8182.8013,642.91144,4.6666665,1.0,2.0,4.0,2.0,10172.0,3819.0,1912.6666,2809.3333,1631.0,4753.3335,78.666664,161.33333,3344.3333,1169.0,2019.6666,0.0,233.33333,994.0,792.3333,75234.336,18548.334,21018.666,16403.334,19264.0,6773.0,78.666664,394.66666,4338.3335,1961.3334,1101.3334,80.0,95.0,732.3333,194.0,34541.332,4477.0,3365.0,12261.333,14438.0,58.666668,10.666667,12.333333,19.333334,16.333334,7.0978703,51.315556,123.334076,0
P001,2013-04-27 00:00:00-04:00,15863.312,105.093346,486.60944,14402.581,869.028,4.0,1.0,2.0,3.3333333,2.0,8185.0,2314.6667,1887.0,2656.0,1327.3334,8185.0,154.66667,1105.0,5484.0,1441.3334,2167.0,2.6666667,321.33334,1008.0,835.0,73446.664,21151.0,19790.334,13685.0,18820.334,10352.0,157.33333,1426.3334,6492.0,2276.3333,1620.3334,82.0,177.33333,1167.6666,193.33333,37811.0,5637.0,5943.3335,12131.0,14099.667,72.333336,14.0,21.0,21.666666,15.666667,7.139352,48.377777,120.72815,0
P001,2013-04-28 00:00:00-04:00,15284.691,96.83608,493.6565,13997.532,696.6673,3.6666667,1.0,2.0,3.3333333,1.6666666,17866.666,7373.0,8578.667,1714.0,201.0,6533.3335,146.66667,1105.0,3929.3333,1352.3334,1749.3334,2.6666667,321.33334,837.0,588.3333,75176.664,21022.334,19663.0,15499.0,18992.334,8282.667,149.33333,1426.3334,4766.3335,1940.6666,1490.6666,88.666664,177.33333,971.0,253.66667,32117.0,2994.6667,4566.0,13123.667,11432.667,56.666668,8.666667,12.666667,20.333334,15.0,4.2244444,41.18,90.21111,1
P001,2013-04-29 00:00:00-04:00,8037.0015,115.48881,177.11687,7309.8833,434.51245,2.6666667,1.0,1.3333334,2.3333333,1.3333334,21416.0,9247.0,6716.6665,1705.3334,3747.0,5311.6665,76.0,943.6667,3897.0,395.0,1501.6666,2.6666667,162.0,925.0,412.0,76651.336,20988.0,19904.666,15641.0,20117.666,6813.3335,78.666664,1105.6666,4822.0,807.0,1076.3334,93.0,148.33333,678.3333,156.66667,31108.5,3272.5,3867.5,13177.0,10791.5,52.0,7.5,13.0,18.0,13.5,4.6477776,41.08889,93.50667,1
P001,2013-04-30 00:00:00-04:00,1671.3452,119.66498,167.85298,1108.445,275.38226,3.0,1.0,1.3333334,2.3333333,1.3333334,37903.332,15099.0,13904.667,3712.0,5187.6665,1639.3334,0.0,0.0,1540.6666,98.666664,1221.6666,0.0,74.0,995.3333,152.33333,80899.0,20905.0,20850.334,18476.0,20667.666,2861.0,0.0,74.0,2536.0,251.0,714.0,91.0,66.0,260.33334,296.66666,26137.0,3005.0,0.0,13839.0,9293.0,26.0,4.0,0.0,12.0,10.0,3.0658333,40.532223,80.29444,1
P001,2013-05-01 00:00:00-04:00,2090.4194,162.73988,330.71637,1310.9393,286.0238,3.3333333,1.0,1.6666666,2.3333333,1.3333334,25101.334,9279.333,7223.6665,2813.6667,5784.6665,1943.3334,0.0,80.666664,1510.3334,352.33334,1919.0,0.0,74.0,1621.3334,223.66667,79775.336,21084.0,20795.666,17710.334,20185.334,3862.3333,0.0,154.66667,3131.6667,576.0,845.6667,8.0,66.0,397.0,374.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2125,47.502224,120.437775,0
P001,2013-05-08 00:00:00-04:00,3451.643,186.27866,286.55188,2789.0547,189.75803,7.0,1.0,2.0,7.0,1.0,39487.0,20734.0,18074.0,662.0,17.0,2234.0,0.0,225.0,1713.0,296.0,1118.0,0.0,30.0,1056.0,32.0,81601.0,21425.0,21132.0,18244.0,20800.0,3352.0,0.0,255.0,2769.0,328.0,303.0,0.0,2.0,252.0,49.0,36805.0,715.0,2826.0,15608.0,17656.0,37.0,7.0,4.0,16.0,10.0,0.0,0.0,0.0,0
P001,2013-05-09 00:00:00-04:00,3363.3792,147.36241,215.81628,2502.7073,497.4933,5.0,1.0,1.5,5.0,1.5,55446.0,18777.0,19837.0,6023.5,10808.5,3966.5,0.0,112.5,3164.5,689.5,1818.0,0.0,15.0,1639.5,163.5,78174.0,21282.0,21109.5,16092.5,19690.0,5784.5,0.0,127.5,4804.0,853.0,849.0,0.0,1.0,279.5,568.5,40440.5,9193.5,6619.0,12199.5,12428.5,51.0,12.0,11.5,15.5,12.0,0.0,0.0,0.0,0
